SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,QT_VOTOS_NOMINAIS
210000766221,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766221,LARA CRISTIANA MEDEIROS DA SILVA,21
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,29
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,46
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,37
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,43
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,44
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,32
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,25
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,49
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,92
210000766234,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766234,LUCIANE MANFRO,29
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,133
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,111
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,72
210001250416,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250416,GIOVANE MARTINS VAZ DOS SANTOS,153
210001250416,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250416,GIOVANE MARTINS VAZ DOS SANTOS,26
210001250416,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250416,GIOVANE MARTINS VAZ DOS SANTOS,7
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,15
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,17
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,29
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,6
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,16
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,29
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,19
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,20
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,6
210001250419,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250419,CESAR RODRIGO GONZALES,44
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,9
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,50
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,21
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,8
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,6
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,15
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,16
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,22
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,21
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250390,PAULO ROBERTO KENDZERSKI JUNIOR,29
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,240
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,236
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,86
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,147
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,39
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,83
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,303
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,77
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,148
210001250391,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250391,MARCOS FELIPI HADDAD DE MENEZES GARCIA,87
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,88
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,55
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,43
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,215
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,87
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,82
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,63
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,153
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,226
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,191
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,130
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,111
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,279
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,89
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,165
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766210,PAULO MARQUES DOS REIS,99
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,263
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,56
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,49
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,42
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,44
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,72
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,1199
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,129
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,18
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766212,VITORINO BASEGGIO,35
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,64
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,4
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,3
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,4
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,8
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,45
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,6
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,9
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,9
210000766229,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766229,ALDEMIR FOGAÇA ANTUNES,1
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,34
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,69
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,136
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,176
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,65
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,34
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,80
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,124
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,50
210001254889,2020,88013,PORTO ALEGRE,13,VEREADOR,210001254889,LUCIANE BEIRÓ GONÇALVES,48
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,14
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,10
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,10
210001250402,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250402,VINICIUS GEIGER,23
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,9
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,26
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,5
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,5
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,3
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,39
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,31
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,27
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,26
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250407,JOÃO ALBERTO MORSCH,32
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,29
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,2
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,4
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,2
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,2
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,162
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,3
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,6
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,3
210001250418,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250418,PIERRE CARDOSO,0
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,99
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,429
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,134
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,60
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,191
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,65
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,122
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,42
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,21
210001250388,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250388,CHEILA MARIA SCHROER,34
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,26
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,23
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,11
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,8
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,26
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,81
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,708
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,45
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,201
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250422,ALESSANDRO AVILA,126
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,52
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,24
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,6
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,10
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,2
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,3
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,6
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,8
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766256,NATACHIA RODRIGUES MARTINS,9
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,21
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,15
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,21
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,15
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,25
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,19
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,20
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,16
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,13
210000766218,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766218,JOHN FERNANDO DE FARIAS WURDIG,20
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,184
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,179
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,332
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,84
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,86
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,130
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,45
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,236
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,109
210000766233,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766233,JOSÉ VENDRUSCOLLO,162
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,20
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,6
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,17
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,44
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,3
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,14
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,12
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,9
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,61
210000766224,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766224,MÁRCIO ALEX MARQUES CARDOSO,4
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,1
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,2
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,4
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,5
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,2
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,14
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,34
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,162
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,92
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,1091
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,37
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,73
210001250417,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250417,ANA ALICE LOPES BOA NOVA,121
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,121
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,131
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,66
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,98
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,150
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,33
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,103
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,207
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,114
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250393,LUIS ERNESTO ZOTTIS,172
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,34
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,6
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,4
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,6
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,4
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,6
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,2
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,1
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,1
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,1
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,3
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,8
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,9
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,5
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,4
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,6
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,4
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,4
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,45
210001250423,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250423,HEBERTI REGIS PAMPLONA DE ABREU,3
210001250385,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250385,JOEL SOUZA DE OLIVEIRA,29
210001250385,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250385,JOEL SOUZA DE OLIVEIRA,10
210001250385,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250385,JOEL SOUZA DE OLIVEIRA,17
210001250385,2020,88013,PORTO ALEGRE,13,VEREADOR,210001250385,JOEL SOUZA DE OLIVEIRA,26
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,1
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,13
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,0
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,5
210000766244,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766244,LENARA MAIA DA SILVA,5
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,61
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,19
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,33
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,19
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,63
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,25
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,22
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,56
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,22
210000766214,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766214,MARIA ODETE BENTO,33
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,24
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,101
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,122
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,67
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,33
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,19
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,44
