SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA
210000024141,2016,88013,PORTO ALEGRE,13,VEREADOR,MARILIA ALVES FIDELL,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024125,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA ERONITA SIROTA BARBOSA PAIXÃO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000004089,2016,88013,PORTO ALEGRE,13,VEREADOR,DILMAIR MONTE DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000016315,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTÔNIO LUIZ BRAZ,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000010492,2016,88013,PORTO ALEGRE,13,VEREADOR,FLAVIO PAZATTO DO AMARAL,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000016313,2016,88013,PORTO ALEGRE,13,VEREADOR,ANDRÉ DE OLIVEIRA CARÚS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000016318,2016,88013,PORTO ALEGRE,13,VEREADOR,MIGUEL CIPRIANO MACHADO VEIGA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000016305,2016,88013,PORTO ALEGRE,13,VEREADOR,RONI ANGELO FERRARI,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA
210000018060,2016,88013,PORTO ALEGRE,13,VEREADOR,MARGARETH ROSE DA SILVA RODRIGUEZ,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000030600,2016,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO CESAR MARTINS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000023965,2016,88013,PORTO ALEGRE,13,VEREADOR,RICARDO SANTOS GOMES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024662,2016,88013,PORTO ALEGRE,13,VEREADOR,ADELMO ANTONIO DE SOUZA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000023972,2016,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO MAGALHÃES CORONEL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030569,2016,88013,PORTO ALEGRE,13,VEREADOR,BIANCA FACHINELLI SOARES MORÃO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024677,2016,88013,PORTO ALEGRE,13,VEREADOR,ANA ALICE LOPES BOA NOVA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000016341,2016,88013,PORTO ALEGRE,13,VEREADOR,JOÃO BOSCO GRANATO VAZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024686,2016,88013,PORTO ALEGRE,13,VEREADOR,ELISANGELA RODRIGUES COUTO,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000004093,2016,88013,PORTO ALEGRE,13,VEREADOR,TATIANA TRARBACH FRAGA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021070,2016,88013,PORTO ALEGRE,13,VEREADOR,ERIVANI LOPES HAYGERT,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024148,2016,88013,PORTO ALEGRE,13,VEREADOR,JUAREZ TAVORA DO NASCIMENTO,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA
210000010482,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO SGARBOSSA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000016307,2016,88013,PORTO ALEGRE,13,VEREADOR,LARA CRISTIANA MEDEIROS DA SILVA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000016304,2016,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL PAGANINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000016351,2016,88013,PORTO ALEGRE,13,VEREADOR,VERA REGINA PEREIRA DA SILVA,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA
210000018059,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCO AURELIO DA SILVA VANZIN,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030597,2016,88013,PORTO ALEGRE,13,VEREADOR,ALMIR DA SILVA COMELLE,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000022206,2016,88013,PORTO ALEGRE,13,VEREADOR,AIRTO JOÃO FERRONATO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000029381,2016,88013,PORTO ALEGRE,11,PREFEITO,NELSON MARCHEZAN JUNIOR,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000010500,2016,88013,PORTO ALEGRE,13,VEREADOR,EVANDRO DOS SANTOS ROSA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000024166,2016,88013,PORTO ALEGRE,13,VEREADOR,VANIUS GUARIGLIA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022205,2016,88013,PORTO ALEGRE,13,VEREADOR,EDIO ONOFRE GONÇALVES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000021067,2016,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO DA ROSA VIEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000006938,2016,88013,PORTO ALEGRE,13,VEREADOR,CELMIS ALESSANDRO VIEIRA DE OLIVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021074,2016,88013,PORTO ALEGRE,13,VEREADOR,MATEUS DOS SANTOS RAUGUST,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000006931,2016,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA MARTINS GUIMARAES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030601,2016,88013,PORTO ALEGRE,13,VEREADOR,SANDRA MARIA MARTINS GOULART,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000004090,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSE ANTONIO DA SILVA BITENCOURT,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000027918,2016,88013,PORTO ALEGRE,13,VEREADOR,CESAR JONI MARQUES GARIBOTTI,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021062,2016,88013,PORTO ALEGRE,13,VEREADOR,EDI WILSON JOSÉ DOS SANTOS,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000027913,2016,88013,PORTO ALEGRE,13,VEREADOR,TATIANA ARACI DOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000006948,2016,88013,PORTO ALEGRE,13,VEREADOR,HAMILTON GARCIA LEITE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000010471,2016,88013,PORTO ALEGRE,13,VEREADOR,ILTON LUIZ PACHECO DE FREITAS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022249,2016,88013,PORTO ALEGRE,13,VEREADOR,LUIZ ALBERTO NEGRINHO DE OLIVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000033125,2016,88013,PORTO ALEGRE,13,VEREADOR,PALOMA RODRIGUES DE RODRIGUES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021077,2016,88013,PORTO ALEGRE,13,VEREADOR,EDSON ARAGÃO SODRÉ DA MOTA FILHO,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA
210000006944,2016,88013,PORTO ALEGRE,13,VEREADOR,FABRICIO DA SILVA CAETANO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022221,2016,88013,PORTO ALEGRE,13,VEREADOR,LETICIA HEHN SOARES,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000024656,2016,88013,PORTO ALEGRE,13,VEREADOR,LUIS FERNANDO BOTELHO SOARES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000010475,2016,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ROBERTO COMASSETTO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000018055,2016,88013,PORTO ALEGRE,13,VEREADOR,DENIOR JOSE MACHADO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000032517,2016,88013,PORTO ALEGRE,13,VEREADOR,NATALIA LUELI MENDES ALVES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021060,2016,88013,PORTO ALEGRE,13,VEREADOR,FRANCISCO ROBERTO LOPES CHRISTIMANN,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000010469,2016,88013,PORTO ALEGRE,13,VEREADOR,FLAVIO RICARDO PAIM,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000010504,2016,88013,PORTO ALEGRE,13,VEREADOR,HOSANA MARIA FONSECA PICCARDI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000004101,2016,88013,PORTO ALEGRE,13,VEREADOR,SUELI MARILENE DIHEL ERMEL,4,FEMININO,2,LÊ E ESCREVE,1,BRANCA
210000009217,2016,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO CASTILHOS FURTADO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000031063,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELO ESTEVES DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030577,2016,88013,PORTO ALEGRE,13,VEREADOR,JULIANO PAZ DORNELLES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022222,2016,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL RODRIGO DA SILVA CAVALHEIRO,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000022217,2016,88013,PORTO ALEGRE,13,VEREADOR,FRANCISCO FERRARI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000010505,2016,88013,PORTO ALEGRE,13,VEREADOR,ARIANE CHAGAS LEITÃO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000021072,2016,88013,PORTO ALEGRE,13,VEREADOR,THIAGO PEREIRA DUARTE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024715,2016,88013,PORTO ALEGRE,13,VEREADOR,CHEILA MARIA SCHROER,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000006973,2016,88013,PORTO ALEGRE,13,VEREADOR,FLAVIO MARCELO PINTO SOARES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000032815,2016,88013,PORTO ALEGRE,13,VEREADOR,MONIQUE RAUPP SILVA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000021081,2016,88013,PORTO ALEGRE,13,VEREADOR,BIANCA STOLL SCHWARZ,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000023980,2016,88013,PORTO ALEGRE,13,VEREADOR,AMANCIO DOS SANTOS FERREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000004083,2016,88013,PORTO ALEGRE,13,VEREADOR,ELIS REGINA GOMES DE VARGAS,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000031662,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA ZULMA PEREIRA DOS SANTOS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000017031,2016,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ MARIO DA SILVA SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000022229,2016,88013,PORTO ALEGRE,13,VEREADOR,ROGERIO AMARO MENDONÇA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000023949,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE ANTONIO DORNELLES CARPES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000004095,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE LUIS LUZ DE BORTOLI,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021048,2016,88013,PORTO ALEGRE,13,VEREADOR,HELENA DANI SOARES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000006956,2016,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO VICTORINO DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000031065,2016,88013,PORTO ALEGRE,13,VEREADOR,NEIZA MARIA MARQUES ALVES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000009221,2016,88013,PORTO ALEGRE,13,VEREADOR,CLÁUDIO VILLEROY SCHNEIDER FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030568,2016,88013,PORTO ALEGRE,13,VEREADOR,BARBARA ANDREIA DOS SANTOS SOARES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024169,2016,88013,PORTO ALEGRE,13,VEREADOR,NARA BEATRIZ LOPES VIDAL,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000024672,2016,88013,PORTO ALEGRE,13,VEREADOR,MILENE NASCIMENTO DE MELLO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024712,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCELA ARIANA FONTELA VITORIA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000010476,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO EZEQUIEL ANTUNES DE MORAIS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000024140,2016,88013,PORTO ALEGRE,13,VEREADOR,JANETE MARIANO DE OLIVEIRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000022215,2016,88013,PORTO ALEGRE,13,VEREADOR,ELIAS SOUZA PINHEIRO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000022227,2016,88013,PORTO ALEGRE,13,VEREADOR,JAIR DAS CHAGAS BROLLO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000031005,2016,88013,PORTO ALEGRE,13,VEREADOR,AGNELO FRANCISCO CHIODO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000021069,2016,88013,PORTO ALEGRE,13,VEREADOR,AIDA CORETI DA SILVA NUNES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024171,2016,88013,PORTO ALEGRE,13,VEREADOR,JENIFER FRANCO FORTES,4,FEMININO,2,LÊ E ESCREVE,2,PRETA
210000024137,2016,88013,PORTO ALEGRE,13,VEREADOR,CIRILO JOÃO FAÉ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022244,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA TERESINHA FRAGA DA ROCHA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000016340,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE PAULO TEIXEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000024133,2016,88013,PORTO ALEGRE,13,VEREADOR,RENATO DE ALMEIDA SEVERO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000022256,2016,88013,PORTO ALEGRE,13,VEREADOR,ROGER DE FRAGA RIBAS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000010495,2016,88013,PORTO ALEGRE,13,VEREADOR,MANOEL ROCHA DA ROSA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000021050,2016,88013,PORTO ALEGRE,13,VEREADOR,NELCIR REIMUNDO TESSARO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000004085,2016,88013,PORTO ALEGRE,13,VEREADOR,LUCAS BONI MARÓSTICA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000006979,2016,88013,PORTO ALEGRE,13,VEREADOR,RUDIARMIM STRANBUSKI CALDEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000017039,2016,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO MARQUES RYSDYK,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030796,2016,88013,PORTO ALEGRE,13,VEREADOR,GILDO CABRAL LEMOS,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000024680,2016,88013,PORTO ALEGRE,13,VEREADOR,DIONISIO GAUSE JUNIOR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024652,2016,88013,PORTO ALEGRE,13,VEREADOR,SANDRO CARVALHO GONÇALVES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000006951,2016,88013,PORTO ALEGRE,13,VEREADOR,JOCEMAR FERNANDES DOS SANTOS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000030802,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO DE AZEVEDO MILANI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024682,2016,88013,PORTO ALEGRE,13,VEREADOR,GILSOMAR DA SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000017032,2016,88013,PORTO ALEGRE,13,VEREADOR,CARMEM LÚCIA PEREIRA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000009226,2016,88013,PORTO ALEGRE,13,VEREADOR,PEDRO CONTER MENEGUZZI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024123,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIO ANTONIO MANFRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000006930,2016,88013,PORTO ALEGRE,13,VEREADOR,ADRIANE TERESINHA RUTSATZ,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000021085,2016,88013,PORTO ALEGRE,13,VEREADOR,ANDRE MARTINS PERES,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000021061,2016,88013,PORTO ALEGRE,13,VEREADOR,CLAUDIA VIEIRA DE ARAUJO,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000004103,2016,88013,PORTO ALEGRE,13,VEREADOR,ALEXANDRE DIAS ABREU,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000009220,2016,88013,PORTO ALEGRE,13,VEREADOR,CARLA COUTO BARONE,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000031061,2016,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO LUIZ GUIMARÃES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024124,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR DOS SANTOS BRUM,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000030554,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE VARGAS DE MELLOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000006940,2016,88013,PORTO ALEGRE,13,VEREADOR,CLEUSI COELHO DA ROSA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000004098,2016,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO CHAGAS SILVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030560,2016,88013,PORTO ALEGRE,13,VEREADOR,ROSANA THEREZINHA RODRIGUES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000030571,2016,88013,PORTO ALEGRE,13,VEREADOR,LUCILAINE DALAGNOL LEMOS,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000016301,2016,88013,PORTO ALEGRE,13,VEREADOR,IDENIR JOÃO CECCHIM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022245,2016,88013,PORTO ALEGRE,13,VEREADOR,GUSTAVO LUIS DE OLIVEIRA MARTINS,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000024692,2016,88013,PORTO ALEGRE,13,VEREADOR,VALDIR NOVISKI JUNIOR,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000022218,2016,88013,PORTO ALEGRE,13,VEREADOR,GISELLE GUIMARAES HUBBE,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000023958,2016,88013,PORTO ALEGRE,13,VEREADOR,VITOR HUGO DE ALCANTARA FILHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000024142,2016,88013,PORTO ALEGRE,13,VEREADOR,ELÓI FRANCISCO PEDROSO GUIMARÃES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030804,2016,88013,PORTO ALEGRE,13,VEREADOR,DÉLCIO PINHEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000024129,2016,88013,PORTO ALEGRE,13,VEREADOR,ELIZANDRO SILVA DE FREITAS SABINO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030563,2016,88013,PORTO ALEGRE,13,VEREADOR,JANE ARLETE SOARES LACERDA,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000024701,2016,88013,PORTO ALEGRE,13,VEREADOR,WAMBERT GOMES DI LORENZO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000021076,2016,88013,PORTO ALEGRE,13,VEREADOR,DANIEL ESTEVE BARGALLO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024650,2016,88013,PORTO ALEGRE,13,VEREADOR,VALTER SOEL BITTENCOURT PEREIRA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,PARDA
210000023976,2016,88013,PORTO ALEGRE,13,VEREADOR,ALVARO SOARES DE ARAUJO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000024655,2016,88013,PORTO ALEGRE,13,VEREADOR,PIERRE CARDOSO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000017035,2016,88013,PORTO ALEGRE,13,VEREADOR,SERGIO ROBERTO DE ALMEIDA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000030595,2016,88013,PORTO ALEGRE,13,VEREADOR,SOELI MARIA RINALDI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000004097,2016,88013,PORTO ALEGRE,13,VEREADOR,REGINA DENIZE RAMOS DOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000010496,2016,88013,PORTO ALEGRE,13,VEREADOR,THIAGO GONÇALVES BRAGA DE QUADROS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030809,2016,88013,PORTO ALEGRE,13,VEREADOR,NILZA TEREZINHA MARQUES VALINODO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000030578,2016,88013,PORTO ALEGRE,13,VEREADOR,JEFFERSON GERMANN DE MATTOS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000016342,2016,88013,PORTO ALEGRE,13,VEREADOR,KENNY BRAGA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024689,2016,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO DA SILVA E SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000004082,2016,88013,PORTO ALEGRE,13,VEREADOR,CASSIO SILVA MOREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022210,2016,88013,PORTO ALEGRE,13,VEREADOR,ANGELITA PINTO DE SOUZA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000022254,2016,88013,PORTO ALEGRE,13,VEREADOR,MILTON DE CASTRO SANTANA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024683,2016,88013,PORTO ALEGRE,13,VEREADOR,ADRIANO LUIS RAMBO SCAVONI,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030594,2016,88013,PORTO ALEGRE,13,VEREADOR,MARIA HELENA PEREIRA DE BEM,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000022225,2016,88013,PORTO ALEGRE,13,VEREADOR,MARCONI OLIVEIRA FERNANDES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024690,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR SANTOS DA SILVA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000016320,2016,88013,PORTO ALEGRE,13,VEREADOR,RAUL TORELLY FRAGA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000022224,2016,88013,PORTO ALEGRE,13,VEREADOR,JORGE LUIS ALVES RIBEIRO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000023953,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS DA COSTA DOS SANTOS,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,PARDA
210000022207,2016,88013,PORTO ALEGRE,13,VEREADOR,ALBANO ROCHEDO GADDO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000024156,2016,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANO SILVA DE OLIVEIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000006967,2016,88013,PORTO ALEGRE,13,VEREADOR,PRISCILA VOIGT SEVERIANO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000016324,2016,88013,PORTO ALEGRE,13,VEREADOR,ALVONI MEDINA NUNES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000022230,2016,88013,PORTO ALEGRE,13,VEREADOR,PAULO SERGIO ALVES DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000030800,2016,88013,PORTO ALEGRE,13,VEREADOR,JURANDIR OCHAGAVIA DA COSTA FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000030977,2016,88013,PORTO ALEGRE,13,VEREADOR,NILO CESAR BARBOSA MANDELLI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000032931,2016,88013,PORTO ALEGRE,13,VEREADOR,JANINE PINZ,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000024647,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS ROSS DE ABREU,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000016306,2016,88013,PORTO ALEGRE,13,VEREADOR,RUTH MARIA DE JESUS AMARAL D AMORIM,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA
210000024658,2016,88013,PORTO ALEGRE,13,VEREADOR,ANTONINHO ANDRE GERMANO,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
