SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA
210001261632,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS DUTRA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210001268060,2020,88013,PORTO ALEGRE,13,VEREADOR,ELISÂNGELA VARGAS DOS SANTOS,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA
210000766242,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO RENATO DAS NEVES PEREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000961017,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS LUCIANO BUENO DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000961026,2020,88013,PORTO ALEGRE,13,VEREADOR,MARA ELAINE PINTO AMARAL,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000766243,2020,88013,PORTO ALEGRE,13,VEREADOR,TÂNIA MARIA RIBEIRO MACHADO,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA
210001261614,2020,88013,PORTO ALEGRE,13,VEREADOR,MARA LUCIA DA SILVA ESCOBAR,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000649928,2020,88013,PORTO ALEGRE,11,PREFEITO,FERNANDA MELCHIONNA E SILVA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000845648,2020,88013,PORTO ALEGRE,13,VEREADOR,JONAS TARCISIO REIS,2,MASCULINO,8,SUPERIOR COMPLETO,4,AMARELA
210000763443,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO KESSLER DE ALMEIDA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000728259,2020,88013,PORTO ALEGRE,13,VEREADOR,CÉLIA MATILDE VASCONCELLOS MATOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000668043,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO RICARDO MARTINS DILL,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000981948,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANE VACCA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000962676,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDRÉ VALFRIDO FARIA OLIVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210001274286,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE JAIR SOARES DOS SANTOS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000683407,2020,88013,PORTO ALEGRE,13,VEREADOR,NILZA SALLES,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000636276,2020,88013,PORTO ALEGRE,13,VEREADOR,ELISA MARIA GIANLUPI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000668020,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIA DA COSTA BARBOZA,4,FEMININO,7,SUPERIOR INCOMPLETO,3,PARDA
210000841591,2020,88013,PORTO ALEGRE,13,VEREADOR,UBIRAJARA ALVES MEIRELES,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA
210001250390,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO ROBERTO KENDZERSKI JUNIOR,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000668052,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANE DA SILVA CONCEIÇÃO,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA
210001052276,2020,88013,PORTO ALEGRE,13,VEREADOR,AIRTON LUIZ PEREIRA DE PEREIRA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,3,PARDA
210000962327,2020,88013,PORTO ALEGRE,13,VEREADOR,GISELDA REGINA FARIAS DE CASTRO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000962343,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE LUIZ CAMARGO RANGEL,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000763470,2020,88013,PORTO ALEGRE,13,VEREADOR,SIMONE BEATRIZ SERAFIM BALSAMO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000763454,2020,88013,PORTO ALEGRE,13,VEREADOR,ELOI FRANCISCO PEDROSO GUIMARAES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000763464,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE VILSON PINTO DE TOLEDO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000845654,2020,88013,PORTO ALEGRE,13,VEREADOR,VANETE FARIAS LOPES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729348,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIO DE MATOS BARCELOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000845658,2020,88013,PORTO ALEGRE,13,VEREADOR,MARÇAL PEREIRA RODRIGUES,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000841590,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO SILVEIRA CASTRO,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000981080,2020,88013,PORTO ALEGRE,13,VEREADOR,AIRTO JOAO FERRONATO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000668046,2020,88013,PORTO ALEGRE,13,VEREADOR,RAUL TORELLY FRAGA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052242,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS HENRIQUE BASTOS D AVILA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981100,2020,88013,PORTO ALEGRE,13,VEREADOR,TADEU DE FREITAS PARAGUASSU,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000668037,2020,88013,PORTO ALEGRE,13,VEREADOR,JANETE POITEVIN GARCIA DA ROCHA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000652170,2020,88013,PORTO ALEGRE,13,VEREADOR,MAXIMILIANO FROMMING DA ROCHA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000728263,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCO ANTÔNIO DA SILVA MARTINS,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210001052252,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCAS SALOMÓN DA SILVA FUHR,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052281,2020,88013,PORTO ALEGRE,13,VEREADOR,ALDOIR MACHADO BORGES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001250413,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIAN MARQUES ALMEIDA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001254914,2020,88013,PORTO ALEGRE,13,VEREADOR,JURDES ROSA DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000766212,2020,88013,PORTO ALEGRE,13,VEREADOR,VITORINO BASEGGIO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729360,2020,88013,PORTO ALEGRE,13,VEREADOR,BRUNA PAMELA DA SILVA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729117,2020,88013,PORTO ALEGRE,13,VEREADOR,JACOB LEONARDO LUNARDI BAUMGARTNER,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210001052248,2020,88013,PORTO ALEGRE,13,VEREADOR,HELEN DOS SANTOS MACHADO CALLEYA,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA
210000668040,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE FÁTIMA POLITO IVANOFF,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000683408,2020,88013,PORTO ALEGRE,13,VEREADOR,SONIA MARIA SENISE MARTINS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000652198,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA PAULA SANDER FICK,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000981094,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO SÉRGIO ALVES DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729056,2020,88013,PORTO ALEGRE,13,VEREADOR,REGINA MARIA DE CARVALHO RIOS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729048,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE ANTÔNIO MELLO PINHEIRO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000763442,2020,88013,PORTO ALEGRE,13,VEREADOR,HAMILTON SOSSMEIER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052239,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE LOURDES DALLACORT ZAMPIERON,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000668038,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO REUS DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000962346,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ ARMANDO SILVA DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000962335,2020,88013,PORTO ALEGRE,13,VEREADOR,ALOISIO DIAS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000728265,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE FÁTIMA MARTINS BARRETO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000668386,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS MESSALLA LIMA DA ROSA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000668039,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIO BAPTISTA MOREIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000763446,2020,88013,PORTO ALEGRE,13,VEREADOR,OSCAR JAMES SEGAL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000763465,2020,88013,PORTO ALEGRE,13,VEREADOR,RAUL MARTINS DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000763469,2020,88013,PORTO ALEGRE,13,VEREADOR,WAMBERT GOMES DI LORENZO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000683406,2020,88013,PORTO ALEGRE,13,VEREADOR,LINO ABEL NUNES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000960995,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALEXANDRE TANSKI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001183555,2020,88013,PORTO ALEGRE,13,VEREADOR,JULIANO DA SILVA CORREA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000961039,2020,88013,PORTO ALEGRE,13,VEREADOR,GELSA DA SILVA MOLINA,4,FEMININO,2,LÊ E ESCREVE,1,BRANCA
210001055963,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA CLÁUDIA BITENCOURT CLAUDINO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729380,2020,88013,PORTO ALEGRE,13,VEREADOR,LISANDRO ZWIERNIK,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841553,2020,88013,PORTO ALEGRE,13,VEREADOR,ANGÉLICA KAFROUNI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000763428,2020,88013,PORTO ALEGRE,13,VEREADOR,CLAUDIA FERNANDA LAUTERT FROES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000841550,2020,88013,PORTO ALEGRE,13,VEREADOR,GABRIEL GOLDANI ANDRIOLI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841594,2020,88013,PORTO ALEGRE,13,VEREADOR,RUBEM DE CASTRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000763437,2020,88013,PORTO ALEGRE,13,VEREADOR,ROGERIO DOS SANTOS MACHADO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981096,2020,88013,PORTO ALEGRE,13,VEREADOR,MILENA CRISTINA SILVA FRAGA,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000981112,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE PAULO DE OLIVEIRA BARROS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000981095,2020,88013,PORTO ALEGRE,13,VEREADOR,LIVIA TEIXEIRA DA SILVA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA
210001183553,2020,88013,PORTO ALEGRE,13,VEREADOR,HENRIQUE VALMIR DA CONCEIÇÃO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729126,2020,88013,PORTO ALEGRE,13,VEREADOR,NELCIR REIMUNDO TESSARO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052277,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ ALFREDO PEZZI PARODE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001052283,2020,88013,PORTO ALEGRE,13,VEREADOR,GERVASIO DE PAULA GONÇALVES,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000729345,2020,88013,PORTO ALEGRE,13,VEREADOR,SERGIO ROBERTO DE ALMEIDA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729341,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANE DA SILVA HORBACH,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000728264,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCOS DIAS FERREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000766253,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA LIMA NUNEZ MENDES RIBEIRO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000729355,2020,88013,PORTO ALEGRE,13,VEREADOR,IGOR FELIPE LESSA SALDANHA,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA
210000683445,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO HENRIQUE SOUZA DA SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000683419,2020,88013,PORTO ALEGRE,13,VEREADOR,VITÓRIA DA SILVA CABREIRA,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210000981110,2020,88013,PORTO ALEGRE,13,VEREADOR,IRIS RAQUEL SCHONEWALD PEREIRA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000981947,2020,88013,PORTO ALEGRE,13,VEREADOR,RENAN SILVA DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729116,2020,88013,PORTO ALEGRE,13,VEREADOR,GUILHERME BENEDETTO TODESCHINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000636281,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO SCHAFER,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001052250,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO RODRIGO BERNARDI,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210001052286,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS LIMA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000766245,2020,88013,PORTO ALEGRE,13,VEREADOR,MATEUS LUAN DA SILVA MAGALHÃES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000766249,2020,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA DA ROCHA LEITE,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000766231,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO NUNES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000766241,2020,88013,PORTO ALEGRE,13,VEREADOR,OTO EDUARDO ROSA AMORIM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841596,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA HELENA ALVES GOMES,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,5,INDÍGENA
210000668025,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ JULIO FARIAS DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000981941,2020,88013,PORTO ALEGRE,13,VEREADOR,DENISE CRISTINA MATTOS CARDOSO,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA
210001052255,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANO MARQUES DA ROSA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000636272,2020,88013,PORTO ALEGRE,13,VEREADOR,SÂMILA PEREIRA MONTEIRO,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA
210000728289,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO ÁVILA JOST DOS SANTOS,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000636282,2020,88013,PORTO ALEGRE,13,VEREADOR,NATANIELLE ALMADA TOMASI ANTUNES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000729336,2020,88013,PORTO ALEGRE,13,VEREADOR,ALIX GEORGES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210001265122,2020,88013,PORTO ALEGRE,13,VEREADOR,JÉSSICA REJANE MACHADO CARDOSO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA
210000652171,2020,88013,PORTO ALEGRE,13,VEREADOR,JAQUELINE DE CASTRO,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
210001250414,2020,88013,PORTO ALEGRE,13,VEREADOR,VAGNER GARCEZ SOARES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210001260356,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE ALEX DE OLIVEIRA BRASIL MEZA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000766240,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ ADAIR SILVA DA SILVEIRA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA
210000960993,2020,88013,PORTO ALEGRE,13,VEREADOR,MAURÍCIO DE OLIVEIRA ANASTÁCIO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA
210000729361,2020,88013,PORTO ALEGRE,13,VEREADOR,MICHELLE OLIVEIRA CONCEIÇÃO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000763429,2020,88013,PORTO ALEGRE,13,VEREADOR,JOAO CARLOS DA SILVA LEONARDO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA
210000841585,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCO AURELIO DOS SANTOS PEREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000981657,2020,88013,PORTO ALEGRE,13,VEREADOR,ARXIBAUER RODRIGUES MONCORVO,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA
210000729373,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEX SANDRO NUNES DA ROSA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000961035,2020,88013,PORTO ALEGRE,13,VEREADOR,SADY SEVERO MARTINS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000841547,2020,88013,PORTO ALEGRE,13,VEREADOR,MELISANDRA BESSA DOS REIS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210001052260,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANE PACHECO DA SILVA,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA
210000961034,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO MORAES DE CARVALHO,2,MASCULINO,2,LÊ E ESCREVE,2,PRETA
210000982836,2020,88013,PORTO ALEGRE,11,PREFEITO,VALTER LUIS DA COSTA NAGELSTEIN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000683532,2020,88013,PORTO ALEGRE,11,PREFEITO,JULIO CESAR LEIRIAS FLORES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001185049,2020,88013,PORTO ALEGRE,11,PREFEITO,NELSON MARCHEZAN JÚNIOR,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000841584,2020,88013,PORTO ALEGRE,13,VEREADOR,RENATO YASUO MATSUMURA NAKAHARA,2,MASCULINO,8,SUPERIOR COMPLETO,4,AMARELA
210000728276,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCAS MOG SANHUDO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA
210000729386,2020,88013,PORTO ALEGRE,13,VEREADOR,JULIO CESAR ALVES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210001055985,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ ALBERTO NEGRINHO DE OLIVEIRA JÚNIOR,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000981939,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEXSANDRO FERNANDES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000962673,2020,88013,PORTO ALEGRE,13,VEREADOR,VERA REGINA BRAGA DOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA
210000652178,2020,88013,PORTO ALEGRE,13,VEREADOR,ADRIANA MEDEIROS COLLARES,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA
210000636277,2020,88013,PORTO ALEGRE,13,VEREADOR,GRÉGOR MOURA DE CARVALHO,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000668024,2020,88013,PORTO ALEGRE,13,VEREADOR,JEFFERSON GERMANN DE MATTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000668045,2020,88013,PORTO ALEGRE,13,VEREADOR,PERLA NUNES JOB,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000763462,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO LUIZ BRAZ,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA
210000845670,2020,88013,PORTO ALEGRE,13,VEREADOR,EDUARDO KOEHLER BEHNCK,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,PARDA
210001055987,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANA DE SOUZA NUNES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729057,2020,88013,PORTO ALEGRE,13,VEREADOR,SORAIA MARIA ROSSO SALOUM,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729049,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO PEDRO DIAS DE VARGAS,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA
210001250386,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIA JOSIANE OLIVEIRA DE LIMA,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA
210000962351,2020,88013,PORTO ALEGRE,13,VEREADOR,HULSE MENDES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000763438,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE BATISTA BRERO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA
210000763455,2020,88013,PORTO ALEGRE,13,VEREADOR,ISABEL CRISTINA ATAIDE DE OLIVEIRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001183576,2020,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL QUEIROZ DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001183558,2020,88013,PORTO ALEGRE,13,VEREADOR,REGINA MARIA DOS SANTOS DE SOUZA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210001183554,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSEANE RIBEIRO ALVES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000981680,2020,88013,PORTO ALEGRE,13,VEREADOR,FRANCISCO DE ASSIS BERNARDES FRAGA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,3,PARDA
210000841586,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO CHAGAS SILVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000981089,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIO GOULART,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000668014,2020,88013,PORTO ALEGRE,13,VEREADOR,ARTUR WAGNER AURELIO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210000729124,2020,88013,PORTO ALEGRE,13,VEREADOR,REGINALDO DA LUZ PUJOL,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729111,2020,88013,PORTO ALEGRE,13,VEREADOR,SANDRO AURELIO DOS SANTOS WINK,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001055984,2020,88013,PORTO ALEGRE,13,VEREADOR,TATIANA RHEINGANTZ ARMOS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000728294,2020,88013,PORTO ALEGRE,13,VEREADOR,LÚCIA OLIVEIRA MARTINS CASTÊNCIO,4,FEMININO,7,SUPERIOR INCOMPLETO,3,PARDA
210001250384,2020,88013,PORTO ALEGRE,13,VEREADOR,KLAUS FELINTO DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210001055969,2020,88013,PORTO ALEGRE,13,VEREADOR,JOEL VICENTE DA SILVA,2,MASCULINO,2,LÊ E ESCREVE,3,PARDA
210001250405,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO ROBERTO NAISINGER DE OLIVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA
210001250407,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO ALBERTO MORSCH,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
210000729378,2020,88013,PORTO ALEGRE,13,VEREADOR,ALESSANDRA KATIANE ALVES MEIRA MELLO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,PARDA
210000962325,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANA MENDINA DE SOUZA MARTINEZ,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA
210000763467,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE CARLOS SERPA PINGO VILAR,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA
